participantNumber,TrialNumber,WorkloadCondition,SystemDate,SystemTime,MissionTime,TaskType,UAVNumber,MessageTime,MessageFrom,MessageResponseRequested,MessageContent,MessageCorrectAnswer,MessageAnswerAccuracy,MessageResponseTime,FLPlannedStartTime,FLRealStartTime,FLStopSystemTime,FLStopTime,FLResponseTime,FLAccuracy,TDWaypointOrder,TDWaypointLocation,TDTargetPresent,TDTargetSpawnTime,TDFinalInput,TDRespone,TDButtonClickTime,TDResponseTimestamp,TDResponseTime,RRTimePlanProjNFZ,RRTimeProjNFZ,RRTimeofRR,RRFinalInput,RRSuccessfulRR,RRResponseTime,Score,HighestPossibleScore
227,1,G,3/12/2020,44:00.3,710.0836,TargetDetection,1,,,,,,,,,,,,,,71,9,1,5,1,TP,718.376,7.865249,2.865249,,,,,,,100,100
227,1,G,3/12/2020,44:00.3,710.0836,TargetDetection,11,,,,,,,,,,,,,,71,14,1,7,1,TP,715.3876,4.876825,1.876825,,,,,,,100,100
227,1,G,3/12/2020,44:00.3,710.0624,TargetDetection,4,,,,,,,,,,,,,,71,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:00.3,710.0624,TargetDetection,10,,,,,,,,,,,,,,71,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:11.2,721.0013,FuelLeak,8,,,,,,,,721,721.0013,44:12.4,722.2272,1.225952,1,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,44:10.3,720.0135,TargetDetection,9,,,,,,,,,,,,,,72,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:10.2,719.9918,TargetDetection,6,,,,,,,,,,,,,,72,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:10.3,720.0135,TargetDetection,14,,,,,,,,,,,,,,72,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:20.3,730.1345,TargetDetection,11,,,,,,,,,,,,,,73,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:20.2,729.9935,TargetDetection,2,,,,,,,,,,,,,,73,8,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,44:20.2,730.0153,TargetDetection,8,,,,,,,,,,,,,,73,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:20.2,729.9935,TargetDetection,5,,,,,,,,,,,,,,73,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:30.3,740.0627,TargetDetection,9,,,,,,,,,,,,,,74,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:30.3,740.0627,TargetDetection,4,,,,,,,,,,,,,,74,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:30.2,739.9879,TargetDetection,16,,,,,,,,,,,,,,74,16,1,8,1,TP,749.5787,9.061026,7.061026,,,,,,,100,100
227,1,G,3/12/2020,44:30.3,740.0627,TargetDetection,1,,,,,,,,,,,,,,74,9,1,5,1,TP,748.1355,9.113098,4.113098,,,,,,,100,100
227,1,G,3/12/2020,44:30.2,740.0123,TargetDetection,13,,,,,,,,,,,,,,74,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:20.2,730.0153,Reroute,10,,,,,,,,,,,,,,,,,,,,,,,730,730.0153,741.2682,1,1,11.25293,30,30
227,1,G,3/12/2020,44:40.3,750.0829,TargetDetection,12,,,,,,,,,,,,,,75,8,1,6,1,TP,758.2337,7.725489,3.725489,,,,,,,100,100
227,1,G,3/12/2020,44:40.2,749.9917,TargetDetection,7,,,,,,,,,,,,,,75,4,1,5,1,TP,759.6511,8.646221,3.646221,,,,,,,100,100
227,1,G,3/12/2020,44:40.2,750.0109,TargetDetection,6,,,,,,,,,,,,,,75,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:40.2,750.0109,TargetDetection,13,,,,,,,,,,,,,,75,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:40.2,749.9917,TargetDetection,8,,,,,,,,,,,,,,75,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:40.2,749.9917,TargetDetection,16,,,,,,,,,,,,,,75,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:40.2,749.9917,TargetDetection,14,,,,,,,,,,,,,,75,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:40.2,750.0109,TargetDetection,3,,,,,,,,,,,,,,75,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:50.3,760.011,TargetDetection,1,,,,,,,,,,,,,,76,11,1,5,1,TP,767.1559,7.052847,2.052847,,,,,,,100,100
227,1,G,3/12/2020,44:50.3,760.011,TargetDetection,8,,,,,,,,,,,,,,76,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:50.3,760.011,TargetDetection,16,,,,,,,,,,,,,,76,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:50.3,760.0832,TargetDetection,11,,,,,,,,,,,,,,76,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:50.2,759.9692,TargetDetection,15,,,,,,,,,,,,,,76,13,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:50.2,759.9901,TargetDetection,7,,,,,,,,,,,,,,76,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:50.3,760.011,TargetDetection,13,,,,,,,,,,,,,,76,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:50.3,760.011,TargetDetection,9,,,,,,,,,,,,,,76,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:50.3,760.0602,TargetDetection,14,,,,,,,,,,,,,,76,9,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,44:50.3,760.0602,TargetDetection,3,,,,,,,,,,,,,,76,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:00.3,770.0578,TargetDetection,2,,,,,,,,,,,,,,77,9,1,7,1,TP,777.9103,7.802353,4.802353,,,,,,,100,100
227,1,G,3/12/2020,45:00.3,770.0578,TargetDetection,13,,,,,,,,,,,,,,77,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:00.2,770.0061,TargetDetection,12,,,,,,,,,,,,,,77,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:00.2,770.0061,TargetDetection,7,,,,,,,,,,,,,,77,7,1,5,1,TP,779.8107,9.702733,4.702733,,,,,,,100,100
227,1,G,3/12/2020,45:00.3,770.0845,TargetDetection,14,,,,,,,,,,,,,,77,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:00.2,769.9836,TargetDetection,8,,,,,,,,,,,,,,77,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:00.2,769.9836,TargetDetection,5,,,,,,,,,,,,,,77,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:00.2,769.9836,TargetDetection,6,,,,,,,,,,,,,,77,1,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,45:00.2,770.0061,TargetDetection,11,,,,,,,,,,,,,,77,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:50.2,759.9692,TargetDetection,15,,,,,,,,,,,,,,76,13,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:50.2,759.9692,Reroute,15,,,,,,,,,,,,,,,,,,,,,,,760,759.9692,765.0078,1,1,5.038574,30,30
227,1,G,3/12/2020,45:00.2,769.9645,TargetDetection,4,,,,,,,,,,,,,,77,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:00.3,770.0578,TargetDetection,9,,,,,,,,,,,,,,77,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:10.2,779.9981,TargetDetection,1,,,,,,,,,,,,,,78,11,1,5,1,TP,789.6132,9.11114,4.11114,,,,,,,100,100
227,1,G,3/12/2020,45:10.4,780.019,TargetDetection,13,,,,,,,,,,,,,,78,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:10.4,780.019,TargetDetection,12,,,,,,,,,,,,,,78,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:10.4,780.019,TargetDetection,7,,,,,,,,,,,,,,78,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:10.4,780.019,TargetDetection,14,,,,,,,,,,,,,,78,9,1,6,1,TP,788.8004,7.779296,3.779296,,,,,,,100,100
227,1,G,3/12/2020,45:10.2,779.9559,TargetDetection,2,,,,,,,,,,,,,,78,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:10.4,780.019,TargetDetection,8,,,,,,,,,,,,,,78,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:10.4,780.019,TargetDetection,5,,,,,,,,,,,,,,78,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:10.4,780.019,TargetDetection,16,,,,,,,,,,,,,,78,14,1,8,1,TP,787.7286,6.707488,4.707488,,,,,,,100,100
227,1,G,3/12/2020,45:10.4,780.2053,TargetDetection,9,,,,,,,,,,,,,,78,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:10.4,780.2053,TargetDetection,10,,,,,,,,,,,,,,78,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:10.4,780.019,TargetDetection,6,,,,,,,,,,,,,,78,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:10.4,780.179,TargetDetection,11,,,,,,,,,,,,,,78,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:10.4,780.179,TargetDetection,4,,,,,,,,,,,,,,78,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:20.3,790.0526,TargetDetection,1,,,,,,,,,,,,,,79,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:20.3,790.0526,TargetDetection,2,,,,,,,,,,,,,,79,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:20.3,790.0526,TargetDetection,13,,,,,,,,,,,,,,79,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:20.4,790.1594,TargetDetection,15,,,,,,,,,,,,,,79,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:20.3,790.0526,TargetDetection,14,,,,,,,,,,,,,,79,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:20.3,790.0526,TargetDetection,8,,,,,,,,,,,,,,79,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:20.3,790.0526,TargetDetection,16,,,,,,,,,,,,,,79,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:20.4,790.1783,TargetDetection,11,,,,,,,,,,,,,,79,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:20.4,790.1783,TargetDetection,4,,,,,,,,,,,,,,79,3,1,8,1,TP,797.7869,7.275879,5.275879,,,,,,,100,100
227,1,G,3/12/2020,45:20.4,790.1783,TargetDetection,3,,,,,,,,,,,,,,79,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:20.3,790.0765,TargetDetection,9,,,,,,,,,,,,,,79,16,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,45:20.3,790.0526,TargetDetection,12,,,,,,,,,,,,,,79,2,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,45:20.3,790.0526,TargetDetection,5,,,,,,,,,,,,,,79,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:20.3,790.0765,TargetDetection,6,,,,,,,,,,,,,,79,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:30.3,800.056,TargetDetection,4,,,,,,,,,,,,,,80,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:30.2,799.9614,TargetDetection,1,,,,,,,,,,,,,,80,9,1,5,1,TP,808.829,8.846392,3.846392,,,,,,,100,100
227,1,G,3/12/2020,45:30.2,800.0028,TargetDetection,8,,,,,,,,,,,,,,80,8,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,45:30.2,800.0028,TargetDetection,16,,,,,,,,,,,,,,80,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:30.2,800.0028,TargetDetection,7,,,,,,,,,,,,,,80,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:30.3,800.0788,TargetDetection,10,,,,,,,,,,,,,,80,13,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:30.3,800.0788,TargetDetection,6,,,,,,,,,,,,,,80,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:30.2,800.0028,TargetDetection,13,,,,,,,,,,,,,,80,15,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,45:30.3,800.0788,TargetDetection,9,,,,,,,,,,,,,,80,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:30.3,800.056,TargetDetection,11,,,,,,,,,,,,,,80,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:30.3,800.0788,TargetDetection,12,,,,,,,,,,,,,,80,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:30.2,800.0028,TargetDetection,14,,,,,,,,,,,,,,80,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:30.2,799.9614,TargetDetection,2,,,,,,,,,,,,,,80,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:30.3,800.0788,TargetDetection,5,,,,,,,,,,,,,,80,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:30.3,800.056,TargetDetection,3,,,,,,,,,,,,,,80,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:40.3,810.0579,TargetDetection,5,,,,,,,,,,,,,,81,15,1,7,1,TP,818.3337,8.2457,5.2457,,,,,,,100,100
227,1,G,3/12/2020,45:40.3,810.0579,TargetDetection,15,,,,,,,,,,,,,,81,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:40.3,810.0579,TargetDetection,12,,,,,,,,,,,,,,81,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:40.2,810.0067,TargetDetection,7,,,,,,,,,,,,,,81,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:40.2,810.0067,TargetDetection,6,,,,,,,,,,,,,,81,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:40.2,809.9852,TargetDetection,1,,,,,,,,,,,,,,81,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:40.3,810.0579,TargetDetection,13,,,,,,,,,,,,,,81,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:40.2,809.9852,TargetDetection,8,,,,,,,,,,,,,,81,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:40.2,809.9852,TargetDetection,16,,,,,,,,,,,,,,81,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:40.3,810.0579,TargetDetection,9,,,,,,,,,,,,,,81,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:40.2,809.9643,TargetDetection,4,,,,,,,,,,,,,,81,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:30.3,800.0788,Reroute,10,,,,,,,,,,,,,,,,,,,,,,,800,800.0788,806.6303,1,1,6.551514,30,30
227,1,G,3/12/2020,45:40.3,810.0579,TargetDetection,11,,,,,,,,,,,,,,81,6,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,45:40.3,810.0579,TargetDetection,14,,,,,,,,,,,,,,81,9,1,6,1,TP,816.8552,6.76712,2.76712,,,,,,,100,100
227,1,G,3/12/2020,45:40.3,810.0579,TargetDetection,2,,,,,,,,,,,,,,81,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:49.2,819.017,ChatMessage,,819.017,HQ,1,[13:39] HQ: Status update for UAV 15's overall flight path for mission? - Respond (Good/Bad),Bad,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,G,3/12/2020,45:54.9,824.6958,ChatMessage,,824.6958,user,,[13:44] You: Bad,,1,5.678772,,,,,,,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,45:50.3,820.0546,TargetDetection,4,,,,,,,,,,,,,,82,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:50.2,819.983,TargetDetection,7,,,,,,,,,,,,,,82,1,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,45:50.2,820.0037,TargetDetection,16,,,,,,,,,,,,,,82,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:50.2,820.0037,TargetDetection,13,,,,,,,,,,,,,,82,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:50.3,820.0785,TargetDetection,14,,,,,,,,,,,,,,82,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:50.2,820.0037,TargetDetection,8,,,,,,,,,,,,,,82,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:50.2,819.961,TargetDetection,5,,,,,,,,,,,,,,82,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:50.2,819.983,TargetDetection,6,,,,,,,,,,,,,,82,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:50.3,820.0546,TargetDetection,3,,,,,,,,,,,,,,82,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:50.2,820.0037,TargetDetection,1,,,,,,,,,,,,,,82,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:50.3,820.0785,TargetDetection,11,,,,,,,,,,,,,,82,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:50.2,819.983,TargetDetection,12,,,,,,,,,,,,,,82,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,45:50.3,820.0785,TargetDetection,2,,,,,,,,,,,,,,82,7,1,7,1,TP,829.0993,8.598978,5.598978,,,,,,,100,100
227,1,G,3/12/2020,45:50.3,820.0546,TargetDetection,9,,,,,,,,,,,,,,82,6,1,7,1,TP,829.9987,8.983345,5.983345,,,,,,,100,100
227,1,G,3/12/2020,45:50.3,820.0546,TargetDetection,10,,,,,,,,,,,,,,82,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:00.3,830.0848,TargetDetection,2,,,,,,,,,,,,,,83,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:00.3,830.1138,TargetDetection,9,,,,,,,,,,,,,,83,2,1,7,1,TP,838.8498,8.340219,5.340219,,,,,,,100,100
227,1,G,3/12/2020,46:00.2,829.9987,TargetDetection,16,,,,,,,,,,,,,,83,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:00.3,830.0848,TargetDetection,1,,,,,,,,,,,,,,83,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:00.3,830.0234,TargetDetection,13,,,,,,,,,,,,,,83,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:00.2,829.9987,TargetDetection,7,,,,,,,,,,,,,,83,5,1,5,1,TP,839.7401,8.735467,3.735467,,,,,,,100,100
227,1,G,3/12/2020,46:00.3,830.0234,TargetDetection,14,,,,,,,,,,,,,,83,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:00.3,830.0234,TargetDetection,8,,,,,,,,,,,,,,83,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:00.3,830.0234,TargetDetection,5,,,,,,,,,,,,,,83,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:00.3,830.0234,TargetDetection,6,,,,,,,,,,,,,,83,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:00.3,830.0848,TargetDetection,11,,,,,,,,,,,,,,83,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:00.3,830.0848,TargetDetection,12,,,,,,,,,,,,,,83,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:00.2,829.9713,TargetDetection,4,,,,,,,,,,,,,,83,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:11.2,841.0082,FuelLeak,13,,,,,,,,841,841.0082,46:12.4,842.1553,1.147156,1,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,46:10.3,840.0694,TargetDetection,11,,,,,,,,,,,,,,84,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:10.3,840.0181,TargetDetection,1,,,,,,,,,,,,,,84,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:10.3,840.0181,TargetDetection,7,,,,,,,,,,,,,,84,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:10.2,839.9549,TargetDetection,2,,,,,,,,,,,,,,84,5,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,46:10.3,840.0181,TargetDetection,8,,,,,,,,,,,,,,84,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:10.3,840.0181,TargetDetection,5,,,,,,,,,,,,,,84,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:10.3,840.0181,TargetDetection,6,,,,,,,,,,,,,,84,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:10.3,840.0181,TargetDetection,13,,,,,,,,,,,,,,84,15,1,5,1,TP,849.764,8.755845,3.755845,,,,,,,100,100
227,1,G,3/12/2020,46:10.3,840.0181,TargetDetection,14,,,,,,,,,,,,,,84,4,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,46:10.2,839.9766,TargetDetection,16,,,,,,,,,,,,,,84,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:10.2,839.9766,TargetDetection,9,,,,,,,,,,,,,,84,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:10.3,840.0694,TargetDetection,4,,,,,,,,,,,,,,84,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:10.2,839.9973,TargetDetection,3,,,,,,,,,,,,,,84,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:10.3,840.0694,TargetDetection,12,,,,,,,,,,,,,,84,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:20.3,850.0743,TargetDetection,15,,,,,,,,,,,,,,85,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:20.2,849.999,TargetDetection,1,,,,,,,,,,,,,,85,4,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,46:20.3,850.0242,TargetDetection,13,,,,,,,,,,,,,,85,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:20.3,850.0743,TargetDetection,9,,,,,,,,,,,,,,85,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:20.2,849.9792,TargetDetection,11,,,,,,,,,,,,,,85,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:20.2,849.999,TargetDetection,5,,,,,,,,,,,,,,85,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:20.3,850.0743,TargetDetection,3,,,,,,,,,,,,,,85,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:20.3,850.0983,TargetDetection,12,,,,,,,,,,,,,,85,9,1,6,1,TP,858.1572,7.653848,3.653848,,,,,,,100,100
227,1,G,3/12/2020,46:20.2,849.999,TargetDetection,7,,,,,,,,,,,,,,85,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:20.3,850.0242,TargetDetection,14,,,,,,,,,,,,,,85,8,0,NA,0,FP,850.3557,0.2814028,,,,,,,,,
227,1,G,3/12/2020,46:20.3,850.0242,TargetDetection,14,,,,,,,,,,,,,,85,8,0,NA,1,TN,852.4423,0.3007891,,,,,,,,50,50
227,1,G,3/12/2020,46:20.2,849.999,TargetDetection,2,,,,,,,,,,,,,,85,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:20.2,849.999,TargetDetection,8,,,,,,,,,,,,,,85,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:20.2,849.999,TargetDetection,6,,,,,,,,,,,,,,85,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:20.3,850.0242,TargetDetection,16,,,,,,,,,,,,,,85,7,1,8,1,TP,858.8151,8.311798,6.311798,,,,,,,100,100
227,1,G,3/12/2020,46:20.3,850.0743,TargetDetection,4,,,,,,,,,,,,,,85,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:30.2,859.9969,TargetDetection,9,,,,,,,,,,,,,,86,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:30.2,859.9969,TargetDetection,13,,,,,,,,,,,,,,86,10,1,5,1,TP,868.8525,8.351238,3.351238,,,,,,,100,100
227,1,G,3/12/2020,46:30.3,860.0195,TargetDetection,12,,,,,,,,,,,,,,86,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:30.3,860.0195,TargetDetection,7,,,,,,,,,,,,,,86,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:30.3,860.1004,TargetDetection,4,,,,,,,,,,,,,,86,15,1,8,1,TP,864.7572,4.635993,2.635993,,,,,,,100,100
227,1,G,3/12/2020,46:30.3,860.0195,TargetDetection,14,,,,,,,,,,,,,,86,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:30.3,860.0195,TargetDetection,2,,,,,,,,,,,,,,86,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:30.3,860.0195,TargetDetection,8,,,,,,,,,,,,,,86,11,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,46:30.2,859.9969,TargetDetection,5,,,,,,,,,,,,,,86,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:30.2,859.9969,TargetDetection,1,,,,,,,,,,,,,,86,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:30.2,859.9969,TargetDetection,11,,,,,,,,,,,,,,86,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:30.3,860.1004,TargetDetection,10,,,,,,,,,,,,,,86,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:30.3,860.0704,TargetDetection,6,,,,,,,,,,,,,,86,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,46:30.3,860.0704,TargetDetection,16,,,,,,,,,,,,,,86,6,0,NA,1,TN,,,,,,,,,,50,50
